cls_type_id,code,parent_code,name,color
7,01.026.0115.0533,01.026.0115,ОВОЩИ ЗАМОРОЖЕННЫЕ В УПАКОВКЕ,CCCCCC
7,01.026.0115.0532,01.026.0115,ОВОЩИ ЗАМОРОЖЕННЫЕ ВЕСОВЫЕ,CCCCCC
7,01.026.0116.0537,01.026.0116,ОВОЩНЫЕ СМЕСИ ЗАМОРОЖЕННЫЕ В УПАКОВКЕ,CCCCCC
7,01.026.0116.0536,01.026.0116,ОВОЩНЫЕ СМЕСИ ЗАМОРОЖЕННЫЕ ВЕСОВЫЕ,CCCCCC
7,01.026.0209.0902,01.026.0209,ФРУКТЫ И ЯГОДЫ ЗАМОРОЖЕННЫЕ  В УПАКОВКЕ,CCCCCC
7,01.026.0209.0901,01.026.0209,ФРУКТЫ И ЯГОДЫ ЗАМОРОЖЕННЫЕ ВЕСОВЫЕ,CCCCCC
7,01.027.0117.0544,01.027.0117,ОРЕХИ В УПАКОВКЕ,CCCCCC
7,01.027.0117.0543,01.027.0117,ОРЕХИ ВЕСОВЫЕ,CCCCCC
7,01.027.0164.0734,01.027.0164,СЕМЕЧКИ 1,CCCCCC
7,01.027.0169.0755,01.027.0169,СМЕСЬ ФРУКТОВО-ОРЕХОВАЯ ВЕСОВАЯ,CCCCCC
7,01.027.0169.0756,01.027.0169,СМЕСЬ ФРУКТОВО-ОРЕХОВАЯ ФАСОВАННАЯ,CCCCCC
7,01.027.0195.0831,01.027.0195,СУХОФРУКТЫ В УПАКОВКЕ,CCCCCC
7,01.027.0195.0830,01.027.0195,СУХОФРУКТЫ ВЕСОВЫЕ,CCCCCC
7,01.030.0125.0050,01.030.0125,БУЛОЧКИ,CCCCCC
7,01.030.0125.0116,01.030.0125,ВЫПЕЧКА БЛИНЫ,CCCCCC
7,01.030.0125.0117,01.030.0125,ВЫПЕЧКА БУТЕРБРОДЫ,CCCCCC
7,01.030.0125.0118,01.030.0125,ВЫПЕЧКА ЗАМОРОЖЕННАЯ П/Ф,CCCCCC
7,01.030.0125.0119,01.030.0125,ВЫПЕЧКА ПИРОГИ,CCCCCC
7,01.030.0125.0120,01.030.0125,ВЫПЕЧКА ПИРОЖКИ,CCCCCC
7,01.030.0125.0121,01.030.0125,ВЫПЕЧКА ПИЦЦА,CCCCCC
7,01.030.0125.0122,01.030.0125,"ВЫПЕЧКА СЛОЙКИ, КРУАССАНЫ",CCCCCC
7,01.030.0125.0303,01.030.0125,"КЕКСЫ, КОРЖИ, СОЧНИ",CCCCCC
7,01.030.0125.0396,01.030.0125,КУЛИЧИ,CCCCCC
7,01.030.0125.0599,01.030.0125,"ПИРОГИ, КУЛЕБЯКИ МЯСОРАСТИТЕЛЬНЫЕ",CCCCCC
7,01.030.0125.0600,01.030.0125,"ПИРОГИ, КУЛЕБЯКИ ОВОЩНЫЕ",CCCCCC
7,01.030.0125.0601,01.030.0125,"ПИРОГИ, КУЛЕБЯКИ РЫБНЫЕ",CCCCCC
7,01.030.0125.0602,01.030.0125,"ПИРОГИ, КУЛЕБЯКИ СЛАДКИЕ",CCCCCC
7,01.030.0125.0603,01.030.0125,ПИРОЖКИ,CCCCCC
7,01.030.0125.0625,01.030.0125,ПОНЧИКИ,CCCCCC
7,01.030.0125.0751,01.030.0125,"СЛОЙКИ, КРУАССАНЫ",CCCCCC
7,01.030.0125.0854,01.030.0125,ТАРТАЛЕТКИ,CCCCCC
7,01.030.0126.0586,01.030.0126,ПЕЧЕНЬЕ СВЕЖЕЕ ПП,CCCCCC
7,01.030.0126.0604,01.030.0126,ПИРОЖНЫЕ БЕЛКОВО-ВЗБИВНЫЕ,CCCCCC
7,01.030.0126.0605,01.030.0126,ПИРОЖНЫЕ БИСКВИТНЫЕ,CCCCCC
7,01.030.0126.0606,01.030.0126,ПИРОЖНЫЕ ВАФЕЛЬНЫЕ,CCCCCC
7,01.030.0126.0607,01.030.0126,ПИРОЖНЫЕ ЗАВАРНЫЕ,CCCCCC
7,01.030.0126.0608,01.030.0126,ПИРОЖНЫЕ КРОШКОВЫЕ,CCCCCC
7,01.030.0126.0609,01.030.0126,ПИРОЖНЫЕ ПЕСОЧНЫЕ,CCCCCC
7,01.030.0126.0610,01.030.0126,ПИРОЖНЫЕ СЛОЕНЫЕ,CCCCCC
7,01.030.0126.0611,01.030.0126,ПИРОЖНЫЕ СУФЛЕ,CCCCCC
7,01.030.0126.0678,01.030.0126,РУЛЕТЫ,CCCCCC
7,01.030.0126.0869,01.030.0126,ТОРТЫ БИСКВИТНЫЕ,CCCCCC
7,01.030.0126.0872,01.030.0126,ТОРТЫ ВЕСОВЫЕ,CCCCCC
7,01.030.0126.0873,01.030.0126,ТОРТЫ ВОЗДУШНЫЕ,CCCCCC
7,01.030.0126.0874,01.030.0126,ТОРТЫ ЗАВАРНЫЕ,CCCCCC
7,01.030.0126.0875,01.030.0126,ТОРТЫ ЗАМОРОЖЕННЫЕ ПП,CCCCCC
7,01.030.0126.0876,01.030.0126,ТОРТЫ ЛЕГКИЕ,CCCCCC
7,01.030.0126.0877,01.030.0126,ТОРТЫ МЕДОВЫЕ,CCCCCC
7,01.030.0126.0878,01.030.0126,ТОРТЫ СЛОЕНЫЕ,CCCCCC
7,01.030.0126.0879,01.030.0126,ТОРТЫ СУФЛЕ,CCCCCC
7,01.030.0201.0001,01.030.0201,ТЕСТО ДРОЖЖЕВОЕ ЗАМОРОЖЕННОЕ ПП,CCCCCC
7,01.030.0127.0861,01.030.0127,ТЕСТО ДРОЖЖЕВОЕ ПП,CCCCCC
7,01.030.0128.0042,01.030.0128,"БАТОНЫ, БАГЕТЫ ПП",CCCCCC
7,01.030.0128.0414,01.030.0128,ЛЕПЕШКИ ПРОМ.ПРОИЗВОДСТВА,CCCCCC
7,01.030.0128.0822,01.030.0128,СУХАРИ,CCCCCC
7,01.030.0128.0910,01.030.0128,ХЛЕБ ПШЕНИЧНЫЙ ПП,CCCCCC
7,01.030.0128.0911,01.030.0128,ХЛЕБ ПШЕНИЧНЫЙ С ДОБАВКАМИ ПП,CCCCCC
7,01.030.0128.0914,01.030.0128,ХЛЕБ РЖАНО-ПШЕНИЧНЫЙ ПП,CCCCCC
7,01.030.0128.0915,01.030.0128,ХЛЕБ РЖАНО-ПШЕНИЧНЫЙ С ДОБАВКАМИ ПП,CCCCCC
7,01.030.0128.0912,01.030.0128,ХЛЕБ РЖАНОЙ ПП,CCCCCC
7,01.030.0128.0913,01.030.0128,ХЛЕБ РЖАНОЙ С ДОБАВКАМИ ПП,CCCCCC
7,01.030.0128.0956,01.030.0128,ЭКСКЛЮЗИВНЫЕ Х/Б ИЗДЕЛИЯ ПП,CCCCCC
7,01.030.0200.0123,01.030.0200,ВЫПЕЧКА ТАНДЫР,CCCCCC
7,01.030.0200.0415,01.030.0200,ЛЕПЕШКИ ТАНДЫР,CCCCCC
7,01.031.0088.0053,01.031.0088,ВАРЕНИКИ ЗАМОРОЖЕННЫЕ В УПАКОВКЕ,CCCCCC
7,01.031.0088.0052,01.031.0088,ВАРЕНИКИ ЗАМОРОЖЕННЫЕ ВЕСОВЫЕ,CCCCCC
7,01.031.0088.0437,01.031.0088,"МАНТЫ, ХИНКАЛИ, ПОЗЫ ЗАМОРОЖЕННЫЕ  В УПАКОВКЕ",CCCCCC
7,01.031.0088.0436,01.031.0088,"МАНТЫ, ХИНКАЛИ, ПОЗЫ ЗАМОРОЖЕННЫЕ ВЕСОВЫЕ",CCCCCC
7,01.031.0088.0573,01.031.0088,ПЕЛЬМЕНИ ЗАМОРОЖЕННЫЕ  В УПАКОВКЕ,CCCCCC
7,01.031.0088.0572,01.031.0088,ПЕЛЬМЕНИ ЗАМОРОЖЕННЫЕ ВЕСОВЫЕ,CCCCCC
7,01.031.0105.0048,01.031.0105,БЛИНЫ ЗАМОРОЖЕННЫЕ,CCCCCC
7,01.031.0105.0199,01.031.0105,ДРУГИЕ П/Ф ИЗ ТЕСТА ЗАМОРОЖЕННЫЕ,CCCCCC
7,01.031.0105.0411,01.031.0105,ЛАЗАНЬЯ ЗАМОРОЖЕННАЯ,CCCCCC
7,01.031.0105.0598,01.031.0105,ПИРОГИ ЗАМОРОЖЕННЫЕ,CCCCCC
7,01.031.0105.0612,01.031.0105,ПИЦЦА ЗАМОРОЖЕННАЯ,CCCCCC
7,01.031.0105.0862,01.031.0105,ТЕСТО ЗАМОРОЖЕННОЕ,CCCCCC
7,01.031.0136.0658,01.031.0136,П/Ф ДРУГИЕ ЗАМОРОЖЕННЫЕ,CCCCCC
7,01.031.0136.0659,01.031.0136,П/Ф ИЗ МЯСА ЖИВОТНЫХ ЗАМОРОЖЕННЫЕ,CCCCCC
7,01.031.0136.0660,01.031.0136,П/Ф ИЗ ОВОЩЕЙ ЗАМОРОЖЕННЫЕ,CCCCCC
7,01.031.0136.0661,01.031.0136,П/Ф ИЗ ПТИЦЫ ЗАМОРОЖЕННЫЕ,CCCCCC
7,01.033.0101.0476,01.033.0101,МОРСКАЯ КАПУСТА БЕЗ ДОБАВОК,CCCCCC
7,01.033.0101.0477,01.033.0101,МОРСКАЯ КАПУСТА С ДОБАВКАМИ,CCCCCC
7,01.033.0142.0640,01.033.0142,ПРЕСЕРВЫ ИЗ МОРЕПРОДУКТОВ,CCCCCC
7,01.033.0142.0641,01.033.0142,ПРЕСЕРВЫ РЫБНЫЕ,CCCCCC
7,01.033.0146.0649,01.033.0146,ПРОДУКТЫ ИЗ СУРИМИ,CCCCCC
7,01.034.0040.0201,01.034.0040,ДРУГИЕ СНЕКИ,CCCCCC
7,01.034.0118.0546,01.034.0118,ОРЕХИ СОЛЕНЫЕ ВЕСОВЫЕ,CCCCCC
7,01.034.0118.0547,01.034.0118,ОРЕХИ СОЛЕНЫЕ ФАСОВАННЫЕ,CCCCCC
7,01.034.0138.0619,01.034.0138,ПО ДРУГИЕ СНЕКИ,CCCCCC
7,01.034.0138.0626,01.034.0138,ПО ОРЕХИ ВЕСОВЫЕ,CCCCCC
7,01.034.0138.0637,01.034.0138,ПО СУХАРИКИ ВЕСОВЫЕ,CCCCCC
7,01.034.0138.0638,01.034.0138,ПО ЧИПСЫ ВЕСОВЫЕ,CCCCCC
7,01.034.0171.0760,01.034.0171,СНЕКИ ИЗ МОРЕПРОДУКТОВ В УПАКОВКЕ,CCCCCC
7,01.034.0171.0759,01.034.0171,СНЕКИ ИЗ МОРЕПРОДУКТОВ ВЕСОВЫЕ,CCCCCC
7,01.034.0171.0764,01.034.0171,СНЕКИ РЫБНЫЕ В УПАКОВКЕ,CCCCCC
7,01.034.0171.0765,01.034.0171,СНЕКИ РЫБЫНЕ ВЕСОВЫЕ,CCCCCC
7,01.034.0193.0824,01.034.0193,СУХАРИКИ В УПАКОВКЕ,CCCCCC
7,01.034.0193.0823,01.034.0193,СУХАРИКИ ВЕСОВЫЕ,CCCCCC
7,01.034.0214.0936,01.034.0214,ЧИПСЫ ДРУГИЕ,CCCCCC
7,01.034.0214.0937,01.034.0214,ЧИПСЫ КАРТОФЕЛЬНЫЕ,CCCCCC
7,01.035.0106.0416,01.035.0106,ЛЕПНЫЕ ИЗДЕЛИЯ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0732,01.035.0109,БАРАНИНА В МАРИНАДЕ ОХЛАЖДЕННАЯ,CCCCCC
7,01.035.0109.0034,01.035.0109,БАРАНИНА ПОЛУФАБРИКАТЫ КРУПНОКУСКОВЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0035,01.035.0109,БАРАНИНА ПОЛУФАБРИКАТЫ МЕЛКОКУСКОВЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0036,01.035.0109,БАРАНИНА ПОЛУФАБРИКАТЫ ПОРЦИОННЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0037,01.035.0109,БАРАНИНА СУБПРОДУКТЫ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0128,01.035.0109,ГОВЯДИНА В МАРИНАДЕ ОХЛАЖДЕННАЯ,CCCCCC
7,01.035.0109.0130,01.035.0109,ГОВЯДИНА ПОЛУФАБРИКАТЫ КРУПНОКУСКОВЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0131,01.035.0109,ГОВЯДИНА ПОЛУФАБРИКАТЫ МЕЛКОКУСКОВЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0132,01.035.0109,ГОВЯДИНА ПОЛУФАБРИКАТЫ ПОРЦИОННЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0133,01.035.0109,ГОВЯДИНА ПОЛУФАБРИКАТЫ РУБЛЕНЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0135,01.035.0109,ГОВЯДИНА СУБПРОДУКТЫ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0137,01.035.0109,ГОВЯДИНА ФАРШ ОХЛАЖДЕННЫЙ,CCCCCC
7,01.035.0109.0206,01.035.0109,ДРУГОЕ МЯСО В МАРИНАДЕ ОХЛАЖДЕННОЕ,CCCCCC
7,01.035.0109.0208,01.035.0109,ДРУГОЕ МЯСО ПОЛУФАБРИКАТЫ КРУПНОКУСКОВЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0210,01.035.0109,ДРУГОЕ МЯСО ПОЛУФАБРИКАТЫ ПОРЦИОННЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0211,01.035.0109,ДРУГОЕ МЯСО ПОЛУФАБРИКАТЫ РУБЛЕНЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0214,01.035.0109,ДРУГОЕ МЯСО ТУШКИ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0215,01.035.0109,ДРУГОЕ МЯСО ФАРШ ОХЛАЖДЕННЫЙ,CCCCCC
7,01.035.0109.0721,01.035.0109,СВИНИНА В МАРИНАДЕ ОХЛАЖДЕННАЯ,CCCCCC
7,01.035.0109.0723,01.035.0109,СВИНИНА ПОЛУФАБРИКАТЫ КРУПНОКУСКОВЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0725,01.035.0109,СВИНИНА ПОЛУФАБРИКАТЫ МЕЛКОКУСКОВЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0726,01.035.0109,СВИНИНА ПОЛУФАБРИКАТЫ ПОРЦИОННЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0727,01.035.0109,СВИНИНА ПОЛУФАБРИКАТЫ РУБЛЕНЫЕ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0729,01.035.0109,СВИНИНА СУБПРОДУКТЫ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0109.0731,01.035.0109,СВИНИНА ФАРШ ОХЛАЖДЕННЫЙ,CCCCCC
7,01.035.0111.0182,01.035.0111,ДРУГАЯ ПТИЦА РАЗДЕЛКА ОХЛАЖДЕННАЯ,CCCCCC
7,01.035.0111.0184,01.035.0111,ДРУГАЯ ПТИЦА СУБПРОДУКТЫ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0111.0186,01.035.0111,ДРУГАЯ ПТИЦА ТУШКА ОХЛАЖДЕННАЯ,CCCCCC
7,01.035.0111.0409,01.035.0111,ИНДЕЙКА МЯСО В МАРИНАДЕ ОХЛАЖДЕННОЕ,CCCCCC
7,01.035.0111.0265,01.035.0111,ИНДЕЙКА ПОЛУФАБРИКАТЫ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0111.0267,01.035.0111,ИНДЕЙКА РАЗДЕЛКА ОХЛАЖДЕННАЯ,CCCCCC
7,01.035.0111.0269,01.035.0111,ИНДЕЙКА СУБПРОДУКТЫ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0111.0271,01.035.0111,ИНДЕЙКА ТУШКА ОХЛАЖДЕННАЯ,CCCCCC
7,01.035.0111.0273,01.035.0111,ИНДЕЙКА ФАРШ ОХЛАЖДЕННЫЙ,CCCCCC
7,01.035.0111.0399,01.035.0111,КУРЫ МЯСО В МАРИНАДЕ ОХЛАЖДЕННОЕ,CCCCCC
7,01.035.0111.0400,01.035.0111,КУРЫ ПОЛУФАБРИКАТЫ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0111.0402,01.035.0111,КУРЫ РАЗДЕЛКА ОХЛАЖДЕННАЯ,CCCCCC
7,01.035.0111.0404,01.035.0111,КУРЫ СУБПРОДУКТЫ ОХЛАЖДЕННЫЕ,CCCCCC
7,01.035.0111.0406,01.035.0111,КУРЫ ТУШКА ОХЛАЖДЕННАЯ,CCCCCC
7,01.035.0111.0408,01.035.0111,КУРЫ ФАРШ ОХЛАЖДЕННЫЙ,CCCCCC
7,01.036.0170.0395,01.036.0170,КУКУРУЗНЫЕ ПАЛОЧКИ,CCCCCC
7,01.036.0170.0627,01.036.0170,ПОП-КОРН,CCCCCC
7,01.036.0202.0494,01.036.0202,МЮСЛИ,CCCCCC
7,01.036.0202.0827,01.036.0202,СУХИЕ ЗАВТРАКИ ДЛЯ ДЕТЕЙ И ВЗРОСЛЫХ,CCCCCC
7,01.036.0202.0916,01.036.0202,"ХЛЕБЦЫ, СЛАЙСЫ",CCCCCC
7,01.037.0010.0562,01.037.0010,ПАРАФАРМАЦЕВТИЧЕСКИЕ СРЕДСТВА ГИГИЕНЫ И КОСМЕТИКИ,CCCCCC
7,01.037.0087.0293,01.037.0087,КАРТЫ СУПРА,CCCCCC
7,01.037.0087.0397,01.037.0087,"КУПОНЫ, СКИДКИ",CCCCCC
7,01.037.0120.0560,01.037.0120,ПАКЕТЫ,CCCCCC
7,01.037.0120.0675,01.037.0120,РАСХОДНЫЕ МАТЕРИАЛЫ БЕСПЛАТНЫЕ,CCCCCC
7,01.037.0132.0292,01.037.0132,КАРТЫ АВАНСОВЫХ ПЛАТЕЖЕЙ,CCCCCC
7,01.037.0141.0019,01.037.0141,АРОМАТИЗАТОРЫ,CCCCCC
7,01.037.0141.0125,01.037.0141,ГЕЛЬ ДЛЯ РУК,CCCCCC
7,01.037.0141.0639,01.037.0141,ПРЕЗЕРВАТИВЫ,CCCCCC
7,01.037.0141.0863,01.037.0141,ТЕСТЫ,CCCCCC
7,01.038.0060.0867,01.038.0060,КЕТЧУПЫ,CCCCCC
7,01.038.0060.0439,01.038.0060,МАРИНАДЫ,CCCCCC
7,01.038.0060.0866,01.038.0060,ТОМАТНАЯ ПАСТА,CCCCCC
7,01.038.0090.0421,01.038.0090,МАЙОНЕЗНЫЕ СОУСЫ ХОЛОДНЫЕ,CCCCCC
7,01.038.0090.0422,01.038.0090,МАЙОНЕЗЫ КЛАССИЧЕСКИЕ,CCCCCC
7,01.038.0090.0423,01.038.0090,МАЙОНЕЗЫ ЛЕГКИЕ,CCCCCC
7,01.038.0090.0424,01.038.0090,МАЙОНЕЗЫ НА ПЕРЕПЕЛИННЫХ ЯЙЦАХ,CCCCCC
7,01.038.0090.0425,01.038.0090,МАЙОНЕЗЫ ОЛИВКОВЫЕ,CCCCCC
7,01.038.0090.0426,01.038.0090,МАЙОНЕЗЫ С ДОБАВКАМИ,CCCCCC
7,01.038.0090.0427,01.038.0090,МАЙОНЕЗЫ С ЛИМОННЫМ СОКОМ,CCCCCC
7,01.038.0175.0139,01.038.0175,ГОРЧИЦА,CCCCCC
7,01.038.0175.0782,01.038.0175,СОУСЫ ДРУГИЕ,CCCCCC
7,01.038.0175.0922,01.038.0175,ХРЕН,CCCCCC
7,01.039.0197.0836,01.039.0197,СЫРЫ ВЕСОВЫЕ КОЛБАСНЫЕ,CCCCCC
7,01.039.0197.0837,01.039.0197,СЫРЫ ВЕСОВЫЕ ПОЛУТВЕРДЫЕ,CCCCCC
7,01.039.0197.0838,01.039.0197,СЫРЫ ВЕСОВЫЕ РАССОЛЬНЫЕ И СВЕЖИЕ,CCCCCC
7,01.039.0197.0839,01.039.0197,СЫРЫ ВЕСОВЫЕ С ПЛЕСЕНЬЮ,CCCCCC
7,01.039.0197.0840,01.039.0197,СЫРЫ ВЕСОВЫЕ ТВЕРДЫЕ,CCCCCC
7,01.039.0198.0842,01.039.0198,СЫРЫ В УПАКОВКЕ К ПИВУ,CCCCCC
7,01.039.0198.0841,01.039.0198,СЫРЫ В УПАКОВКЕ КОЛБАСНЫЕ,CCCCCC
7,01.039.0198.0843,01.039.0198,"СЫРЫ В УПАКОВКЕ МЯГКИЕ (СЛИВОЧНЫЕ, ТВОРОЖНЫЕ)",CCCCCC
7,01.039.0198.0844,01.039.0198,СЫРЫ В УПАКОВКЕ ПЛАВЛЕНЫЕ,CCCCCC
7,01.039.0198.0845,01.039.0198,СЫРЫ В УПАКОВКЕ ПОЛУТВЕРДЫЕ,CCCCCC
7,01.039.0198.0846,01.039.0198,СЫРЫ В УПАКОВКЕ РАССОЛЬНЫЕ И СВЕЖИЕ,CCCCCC
7,01.039.0198.0847,01.039.0198,СЫРЫ В УПАКОВКЕ РАСТИТЕЛЬНЫЕ,CCCCCC
7,01.039.0198.0848,01.039.0198,СЫРЫ В УПАКОВКЕ С ПЛЕСЕНЬЮ,CCCCCC
7,01.039.0198.0849,01.039.0198,СЫРЫ В УПАКОВКЕ ТВЕРДЫЕ,CCCCCC
7,01.039.0198.0850,01.039.0198,СЫРЫ В УПАКОВКЕ ТЕРТЫЕ,CCCCCC
7,01.040.0006.0228,01.040.0006,ЗАЖИГАЛКИ,CCCCCC
7,01.040.0165.0735,01.040.0165,СИГАРЕТЫ JTI,CCCCCC
7,01.040.0165.0736,01.040.0165,СИГАРЕТЫ PHILLIP MORRIS,CCCCCC
7,01.040.0165.0737,01.040.0165,СИГАРЕТЫ REEMTSMA,CCCCCC
7,01.040.0165.0738,01.040.0165,СИГАРЕТЫ В.А.Т.,CCCCCC
7,01.040.0165.0739,01.040.0165,СИГАРЕТЫ ОТК,CCCCCC
7,01.040.0199.0740,01.040.0199,СИГАРИЛЛЫ,CCCCCC
7,01.040.0199.0741,01.040.0199,СИГАРЫ,CCCCCC
7,01.040.0199.0851,01.040.0199,ТАБАК,CCCCCC
7,01.040.0221.0959,01.040.0221,ЭЛЕКТРОННЫЕ СИГАРЕТЫ,CCCCCC
7,01.041.0042.0010,01.041.0042,АКСЕССУАРЫ ДЛЯ ЖИВОТНЫХ,CCCCCC
7,01.041.0042.0102,01.041.0042,ВИТАМИНЫ,CCCCCC
7,01.041.0042.0127,01.041.0042,ГИГИЕНИЧЕСКИЕ НАПОЛНИТЕЛИ,CCCCCC
7,01.041.0081.0197,01.041.0081,ДРУГИЕ ПРОДУКТЫ ДЛЯ КОШЕК,CCCCCC
7,01.041.0081.0357,01.041.0081,КОРМА ДЛЯ КОШЕК КОНСЕРВИРОВАННЫЕ,CCCCCC
7,01.041.0081.0358,01.041.0081,КОРМА ДЛЯ КОШЕК СУХИЕ,CCCCCC
7,01.041.0082.0198,01.041.0082,ДРУГИЕ ПРОДУКТЫ ДЛЯ СОБАК,CCCCCC
7,01.041.0082.0359,01.041.0082,КОРМА ДЛЯ СОБАК КОНСЕРВИРОВАННЫЕ,CCCCCC
7,01.041.0082.0360,01.041.0082,КОРМА ДЛЯ СОБАК СУХИЕ,CCCCCC
7,01.041.0080.0361,01.041.0080,КОРМ ДЛЯ ГРЫЗУНОВ,CCCCCC
7,01.041.0080.0362,01.041.0080,КОРМ ДЛЯ ПТИЦ,CCCCCC
7,01.041.0080.0363,01.041.0080,КОРМ ДЛЯ РЫБ,CCCCCC
7,01.042.0030.0144,01.042.0030,ГРИБЫ СВЕЖИЕ,CCCCCC
7,01.042.0030.0145,01.042.0030,ГРИБЫ СУШЕНЫЕ,CCCCCC
7,01.042.0046.0236,01.042.0046,ЗЕЛЕНЬ В ГОРШОЧКАХ,CCCCCC
7,01.042.0046.0237,01.042.0046,ЗЕЛЕНЬ СРЕЗКА,CCCCCC
7,01.042.0046.0535,01.042.0046,ОВОЩНЫЕ НАБОРЫ,CCCCCC
7,01.042.0046.0705,01.042.0046,САЛАТЫ,CCCCCC
7,01.042.0047.0238,01.042.0047,ЗЕРНА ПРОРОЩЕННЫЕ 1,CCCCCC
7,01.042.0114.0363,01.042.0114,КОРНЕПЛОДЫ ВЕСОВЫЕ,CCCCCC
7,01.042.0114.0364,01.042.0114,КОРНЕПЛОДЫ ШТУЧНЫЕ,CCCCCC
7,01.042.0114.0531,01.042.0114,ОВОЩИ ВЕСОВЫЕ,CCCCCC
7,01.042.0114.0534,01.042.0114,ОВОЩИ ШТУЧНЫЕ,CCCCCC
7,01.042.0114.0955,01.042.0114,ЭКЗОТИЧЕСКИЕ ОВОЩИ,CCCCCC
7,01.042.0196.0514,01.042.0196,НАБОРЫ-ОСТРОВ,CCCCCC
7,01.042.0196.0545,01.042.0196,ОРЕХИ-ОСТРОВ,CCCCCC
7,01.042.0196.0783,01.042.0196,СПЕЦИИ-ОСТРОВ,CCCCCC
7,01.042.0196.0832,01.042.0196,СУХОФРУКТЫ-ОСТРОВ 1,CCCCCC
7,01.042.0196.0925,01.042.0196,ЦУКАТЫ-ОСТРОВ,CCCCCC
7,01.042.0208.0903,01.042.0208,ФРУКТЫ КОСТОЧКОВЫЕ,CCCCCC
7,01.042.0208.0904,01.042.0208,ФРУКТЫ СЕМЕЧКОВЫЕ,CCCCCC
7,01.042.0208.0905,01.042.0208,ФРУКТЫ СУБТРОПИЧЕСКИЕ,CCCCCC
7,01.042.0208.0906,01.042.0208,ФРУКТЫ ТРОПИЧЕСКИЕ,CCCCCC
7,01.042.0208.0907,01.042.0208,ФРУКТЫ ЦИТРУСОВЫЕ,CCCCCC
7,01.042.0212.0923,01.042.0212,ЦВЕТЫ В ГОРШОЧКЕ,CCCCCC
7,01.042.0212.0924,01.042.0212,ЦВЕТЫ СРЕЗКА,CCCCCC
7,01.042.0224.0963,01.042.0224,ЯГОДЫ СВЕЖИЕ,CCCCCC
7,01.043.0041.0196,01.043.0041,ДРУГИЕ НАПИТКИ ГОРЯЧИЕ,CCCCCC
7,01.043.0057.0281,01.043.0057,КАКАО ДРУГОЕ,CCCCCC
7,01.043.0057.0282,01.043.0057,КАКАО НАПИТОК,CCCCCC
7,01.043.0057.0283,01.043.0057,КАКАО ПОРОШОК,CCCCCC
7,01.043.0083.0217,01.043.0083,ДРУГОЙ КОФЕ,CCCCCC
7,01.043.0083.0369,01.043.0083,КОФЕ ЗЕРНОВОЙ,CCCCCC
7,01.043.0083.0372,01.043.0083,КОФЕ МОЛОТЫЙ,CCCCCC
7,01.043.0083.0373,01.043.0083,КОФЕ РАСТВОРИМЫЙ,CCCCCC
7,01.043.0083.0370,01.043.0083,КОФЕЙНЫЕ НАПИТКИ,CCCCCC
7,01.043.0139.0629,01.043.0139,ПОРЦИОННЫЕ НАПИТКИ КАКАО,CCCCCC
7,01.043.0139.0630,01.043.0139,ПОРЦИОННЫЕ НАПИТКИ КОФЕ,CCCCCC
7,01.043.0139.0631,01.043.0139,ПОРЦИОННЫЕ НАПИТКИ ЧАЙ,CCCCCC
7,01.043.0213.0926,01.043.0213,"ЧАИ ЛИСТОВОЙ ТРАВЯНЫЕ, ФРУКТОВЫЕ СМЕСИ",CCCCCC
7,01.043.0213.0927,01.043.0213,"ЧАИ ПАКЕТИРОВАННЫЙ ТРАВЯНЫЕ, ФРУКТОВЫЕ СМЕСИ",CCCCCC
7,01.043.0213.0928,01.043.0213,"ЧАЙ В ПОДАРОЧНОЙ УПАКОВКЕ, НАБОРЫ",CCCCCC
7,01.043.0213.0929,01.043.0213,ЧАЙ ЛИСТОВОЙ ЗЕЛЕНЫЙ,CCCCCC
